node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PIK3R1	SRC	9606.ENSP00000428056	9606.ENSP00000362680	0	0	0	0	0.054	0.88	0.9	0.847	0.998
PIK3R1	AR	9606.ENSP00000428056	9606.ENSP00000363822	0	0	0	0	0.083	0.173	0	0.61	0.678
PIK3R1	SYK	9606.ENSP00000428056	9606.ENSP00000364898	0	0	0	0	0.05	0.536	0.9	0.605	0.98
PIK3R1	IRS2	9606.ENSP00000428056	9606.ENSP00000365016	0	0	0	0	0.054	0.903	0.9	0.814	0.998
PIK3R1	PIK3CD	9606.ENSP00000428056	9606.ENSP00000366563	0	0	0	0	0.042	0.987	0.914	0.995	0.999
PIK3R1	GATA3	9606.ENSP00000428056	9606.ENSP00000368632	0	0	0	0	0.079	0	0	0.464	0.485
PIK3R1	EIF1AX	9606.ENSP00000428056	9606.ENSP00000368927	0	0	0	0	0.097	0	0	0.431	0.464
PIK3R1	BRCA2	9606.ENSP00000428056	9606.ENSP00000369497	0	0	0	0	0	0	0	0.419	0.418
PIK3R1	IRF4	9606.ENSP00000428056	9606.ENSP00000370343	0	0	0	0	0	0	0.4	0.174	0.483
PIK3R1	JAK2	9606.ENSP00000428056	9606.ENSP00000371067	0	0	0	0	0.095	0.671	0.9	0.634	0.987
PIK3R1	ALK	9606.ENSP00000428056	9606.ENSP00000373700	0	0	0	0	0	0.378	0.9	0.606	0.973
PIK3R1	AKT2	9606.ENSP00000428056	9606.ENSP00000375892	0	0	0	0	0.066	0.093	0.9	0.789	0.979
PIK3R1	PRKAR1A	9606.ENSP00000428056	9606.ENSP00000376475	0	0	0	0	0.085	0	0.5	0.229	0.617
PIK3R1	CD79B	9606.ENSP00000428056	9606.ENSP00000376544	0	0	0	0	0.044	0	0.5	0.459	0.718
PIK3R1	IGF1	9606.ENSP00000428056	9606.ENSP00000376637	0	0	0	0	0.076	0	0	0.507	0.524
PIK3R1	SPOP	9606.ENSP00000428056	9606.ENSP00000377001	0	0	0	0	0.082	0	0	0.395	0.421
PIK3R1	KEAP1	9606.ENSP00000428056	9606.ENSP00000377245	0	0	0	0	0.042	0	0	0.512	0.512
PIK3R1	ETV6	9606.ENSP00000428056	9606.ENSP00000379658	0	0	0	0	0.049	0	0.5	0.489	0.735
PIK3R1	BCL2	9606.ENSP00000428056	9606.ENSP00000381185	0	0	0	0	0.138	0	0	0.639	0.675
PIK3R1	MAP3K1	9606.ENSP00000428056	9606.ENSP00000382423	0	0	0	0	0.109	0	0	0.432	0.472
PIK3R1	CDKN1A	9606.ENSP00000428056	9606.ENSP00000384849	0	0	0	0	0	0	0.4	0.321	0.575
PIK3R1	IDH1	9606.ENSP00000428056	9606.ENSP00000390265	0	0	0	0	0.042	0	0	0.527	0.527
PIK3R1	FGFR1	9606.ENSP00000428056	9606.ENSP00000393312	0	0	0	0	0.042	0.813	0.9	0.653	0.992
PIK3R1	RHOA	9606.ENSP00000428056	9606.ENSP00000400175	0	0	0	0	0.047	0.173	0.5	0.354	0.711
PIK3R1	RAF1	9606.ENSP00000428056	9606.ENSP00000401888	0	0	0	0	0.042	0.263	0.9	0.303	0.944
PIK3R1	ESR1	9606.ENSP00000428056	9606.ENSP00000405330	0	0	0	0	0	0.708	0.4	0.971	0.994
PIK3R1	HRAS	9606.ENSP00000428056	9606.ENSP00000407586	0	0	0	0	0	0.688	0.9	0.707	0.99
PIK3R1	FGFR2	9606.ENSP00000428056	9606.ENSP00000410294	0	0	0	0	0.042	0.416	0.65	0.659	0.924
PIK3R1	MAP2K4	9606.ENSP00000428056	9606.ENSP00000410402	0	0	0	0	0.067	0	0	0.422	0.437
PIK3R1	CDKN2A	9606.ENSP00000428056	9606.ENSP00000418915	0	0	0	0	0.042	0	0	0.525	0.525
PIK3R1	BRCA1	9606.ENSP00000428056	9606.ENSP00000418960	0	0	0	0	0	0.362	0	0.649	0.766
PIK3R1	BRAF	9606.ENSP00000428056	9606.ENSP00000419060	0	0	0	0	0.049	0.093	0	0.574	0.6
PIK3R1	PIK3CG	9606.ENSP00000428056	9606.ENSP00000419260	0	0	0	0	0.055	0.492	0.914	0.987	0.999
PIK3R1	INPP4B	9606.ENSP00000428056	9606.ENSP00000422793	0	0	0	0	0.049	0	0.9	0.507	0.949
PIK3R1	TSHR	9606.ENSP00000428056	9606.ENSP00000441235	0	0	0	0	0	0.292	0	0.21	0.417
PIK3R1	DICER1	9606.ENSP00000428056	9606.ENSP00000437256	0	0	0	0	0.083	0	0	0.49	0.512
PIK3R1	FBXW7	9606.ENSP00000428056	9606.ENSP00000474725	0	0	0	0	0.121	0	0	0.513	0.554
PIK3R1	MYD88	9606.ENSP00000428056	9606.ENSP00000498321	0	0	0	0	0.042	0	0	0.572	0.572
PIK3R1	B2M	9606.ENSP00000428056	9606.ENSP00000497910	0	0	0	0	0.064	0	0.5	0.203	0.594
PIK3R1	NOTCH1	9606.ENSP00000428056	9606.ENSP00000498587	0	0	0	0	0.049	0.097	0	0.608	0.633
PIK3R1	MYC	9606.ENSP00000428056	9606.ENSP00000478887	0	0	0	0	0.057	0.065	0	0.661	0.675
PIK3R1	YES1	9606.ENSP00000428056	9606.ENSP00000462468	0	0	0	0	0.056	0.33	0.5	0.184	0.707
PIK3R1	TGFBR1	9606.ENSP00000428056	9606.ENSP00000447297	0	0	0	0	0.049	0.536	0	0.596	0.806
PIK3R1	CTLA4	9606.ENSP00000428056	9606.ENSP00000497102	0	0	0	0	0	0.625	0	0.53	0.816
PIK3R1	SOCS1	9606.ENSP00000428056	9606.ENSP00000496577	0	0	0	0	0	0.517	0.54	0.253	0.819
PIK3R1	CTNNB1	9606.ENSP00000428056	9606.ENSP00000495360	0	0	0	0	0.075	0.683	0	0.555	0.858
PIK3R1	JAK3	9606.ENSP00000428056	9606.ENSP00000432511	0	0	0	0	0	0.093	0.9	0.314	0.932
PIK3R1	JAK1	9606.ENSP00000428056	9606.ENSP00000499900	0	0	0	0	0.067	0.093	0.9	0.373	0.939
PIK3R1	PIK3C2G	9606.ENSP00000428056	9606.ENSP00000445381	0	0	0	0	0.05	0	0.9	0.45	0.943
PIK3R1	BTK	9606.ENSP00000428056	9606.ENSP00000483570	0	0	0	0.551	0.044	0.093	0.9	0.466	0.947
PIK3R1	NTRK1	9606.ENSP00000428056	9606.ENSP00000431418	0	0	0	0	0	0.453	0.9	0.37	0.962
PIK3R1	AKT3	9606.ENSP00000428056	9606.ENSP00000500582	0	0	0	0	0.071	0.093	0.9	0.768	0.977
PIK3R1	IGF1R	9606.ENSP00000428056	9606.ENSP00000497069	0	0	0	0	0.042	0.803	0.9	0.735	0.994
PIK3R1	AKT1	9606.ENSP00000428056	9606.ENSP00000451828	0	0	0	0	0.058	0.558	0.9	0.913	0.995
PIK3R1	PTPN11	9606.ENSP00000428056	9606.ENSP00000489597	0	0	0	0	0.048	0.88	0.9	0.691	0.996
PIK3R1	PIK3CB	9606.ENSP00000428056	9606.ENSP00000501150	0	0	0	0	0.049	0.936	0.914	0.996	0.999
PIK3R2	INPP4A	9606.ENSP00000222254	9606.ENSP00000074304	0	0	0	0	0.054	0	0.9	0.477	0.946
PIK3R2	GNA11	9606.ENSP00000222254	9606.ENSP00000078429	0	0	0	0	0.14	0	0.5	0.182	0.617
PIK3R2	FGF4	9606.ENSP00000222254	9606.ENSP00000168712	0	0	0	0	0	0	0.4	0.175	0.483
PIK3R2	TSC2	9606.ENSP00000222254	9606.ENSP00000219476	0	0	0	0	0.122	0	0	0.455	0.501
PIK3R2	FGF19	9606.ENSP00000222254	9606.ENSP00000294312	0	0	0	0	0	0	0.4	0	0.4
PIK3R2	DICER1	9606.ENSP00000222254	9606.ENSP00000437256	0	0	0	0	0.066	0	0	0.394	0.409
PIK3R2	CSF1R	9606.ENSP00000222254	9606.ENSP00000286301	0	0	0	0	0.057	0.355	0	0.108	0.41
PIK3R2	TGFBR1	9606.ENSP00000222254	9606.ENSP00000447297	0	0	0	0	0	0.33	0	0.171	0.421
PIK3R2	JUN	9606.ENSP00000222254	9606.ENSP00000360266	0	0	0	0	0	0	0	0.424	0.424
PIK3R2	STK11	9606.ENSP00000222254	9606.ENSP00000324856	0	0	0	0	0.105	0	0	0.403	0.442
PIK3R2	MYD88	9606.ENSP00000222254	9606.ENSP00000498321	0	0	0	0	0.072	0	0	0.428	0.446
PIK3R2	HGF	9606.ENSP00000222254	9606.ENSP00000222390	0	0	0	0	0	0	0.4	0.136	0.459
PIK3R2	CCND1	9606.ENSP00000222254	9606.ENSP00000227507	0	0	0	0	0.043	0	0	0.461	0.462
PIK3R2	EP300	9606.ENSP00000222254	9606.ENSP00000263253	0	0	0	0	0.044	0.047	0	0.463	0.468
PIK3R2	FGF3	9606.ENSP00000222254	9606.ENSP00000334122	0	0	0	0	0	0	0.4	0.167	0.478
PIK3R2	ICOSLG	9606.ENSP00000222254	9606.ENSP00000339477	0	0	0	0	0	0	0.5	0	0.499
PIK3R2	RASA1	9606.ENSP00000222254	9606.ENSP00000274376	0	0	0	0	0.042	0	0	0.503	0.503
PIK3R2	PAK1	9606.ENSP00000222254	9606.ENSP00000278568	0	0	0	0	0.053	0	0.4	0.202	0.507
PIK3R2	RAC1	9606.ENSP00000222254	9606.ENSP00000348461	0	0	0	0	0.042	0.136	0.4	0.133	0.512
PIK3R2	B2M	9606.ENSP00000222254	9606.ENSP00000497910	0	0	0	0	0.042	0	0.5	0.07	0.516
PIK3R2	IL7R	9606.ENSP00000222254	9606.ENSP00000306157	0	0	0	0	0	0	0.5	0.106	0.533
PIK3R2	YES1	9606.ENSP00000222254	9606.ENSP00000462468	0	0	0	0	0.042	0.093	0.5	0.095	0.554
PIK3R2	EGFL7	9606.ENSP00000222254	9606.ENSP00000360764	0	0	0	0	0.043	0.097	0	0.532	0.56
PIK3R2	GNAQ	9606.ENSP00000222254	9606.ENSP00000286548	0	0	0	0	0.076	0	0.5	0.181	0.588
PIK3R2	ESR1	9606.ENSP00000222254	9606.ENSP00000405330	0	0	0	0	0	0.309	0.4	0.195	0.637
PIK3R2	RHOA	9606.ENSP00000222254	9606.ENSP00000400175	0	0	0	0	0.042	0.173	0.5	0.249	0.663
PIK3R2	SOCS1	9606.ENSP00000222254	9606.ENSP00000496577	0	0	0	0	0	0.166	0.54	0.204	0.667
PIK3R2	AXL	9606.ENSP00000222254	9606.ENSP00000301178	0	0	0	0	0	0.365	0.5	0.162	0.711
PIK3R2	FGFR4	9606.ENSP00000222254	9606.ENSP00000292408	0	0	0	0	0.048	0.204	0.65	0.121	0.736
PIK3R2	FLT4	9606.ENSP00000222254	9606.ENSP00000261937	0	0	0	0	0.042	0.185	0.65	0.165	0.741
PIK3R2	FLT1	9606.ENSP00000222254	9606.ENSP00000282397	0	0	0	0	0	0.153	0.65	0.218	0.748
PIK3R2	MET	9606.ENSP00000222254	9606.ENSP00000317272	0	0	0	0	0	0.197	0.65	0.24	0.768
PIK3R2	RET	9606.ENSP00000222254	9606.ENSP00000347942	0	0	0	0	0	0.212	0.5	0.492	0.782
PIK3R2	TGFBR2	9606.ENSP00000222254	9606.ENSP00000351905	0	0	0	0	0.059	0.745	0	0.189	0.789
PIK3R2	INSR	9606.ENSP00000222254	9606.ENSP00000303830	0	0	0	0	0	0.231	0.65	0.356	0.811
PIK3R2	FGFR2	9606.ENSP00000222254	9606.ENSP00000410294	0	0	0	0	0	0.207	0.65	0.403	0.819
PIK3R2	FGFR3	9606.ENSP00000222254	9606.ENSP00000339824	0	0	0	0	0.061	0.127	0.65	0.522	0.844
PIK3R2	CRKL	9606.ENSP00000222254	9606.ENSP00000346300	0	0	0	0	0.06	0.518	0.65	0.352	0.883
PIK3R2	IFNGR1	9606.ENSP00000222254	9606.ENSP00000356713	0	0	0	0	0	0	0.9	0.097	0.905
PIK3R2	JAK1	9606.ENSP00000222254	9606.ENSP00000499900	0	0	0	0	0.042	0.093	0.9	0.203	0.921
PIK3R2	FLT3	9606.ENSP00000222254	9606.ENSP00000241453	0	0	0	0	0	0.153	0.9	0.163	0.922
PIK3R2	JAK2	9606.ENSP00000222254	9606.ENSP00000371067	0	0	0	0	0	0.093	0.9	0.226	0.923
PIK3R2	JAK3	9606.ENSP00000222254	9606.ENSP00000432511	0	0	0	0	0	0.176	0.9	0.17	0.925
PIK3R2	RAF1	9606.ENSP00000222254	9606.ENSP00000401888	0	0	0	0	0.082	0.093	0.9	0.206	0.925
PIK3R2	BTK	9606.ENSP00000222254	9606.ENSP00000483570	0	0	0	0.551	0.049	0.093	0.9	0.242	0.925
PIK3R2	ALK	9606.ENSP00000222254	9606.ENSP00000373700	0	0	0	0	0	0.18	0.9	0.188	0.927
PIK3R2	NTRK1	9606.ENSP00000222254	9606.ENSP00000431418	0	0	0	0	0	0.179	0.9	0.224	0.93
PIK3R2	HRAS	9606.ENSP00000222254	9606.ENSP00000407586	0	0	0	0	0.059	0.065	0.9	0.305	0.93
PIK3R2	KDR	9606.ENSP00000222254	9606.ENSP00000263923	0	0	0	0	0	0.153	0.9	0.254	0.931
PIK3R2	PIK3C3	9606.ENSP00000222254	9606.ENSP00000262039	0	0	0	0	0.049	0	0.9	0.358	0.933
PIK3R2	NRAS	9606.ENSP00000222254	9606.ENSP00000358548	0	0	0	0	0.042	0.065	0.9	0.345	0.933
PIK3R2	PDGFRA	9606.ENSP00000222254	9606.ENSP00000257290	0	0	0	0	0.044	0.23	0.9	0.263	0.938
PIK3R2	MTOR	9606.ENSP00000222254	9606.ENSP00000354558	0	0	0	0	0.06	0	0.9	0.453	0.944
PIK3R2	PDPK1	9606.ENSP00000222254	9606.ENSP00000344220	0	0	0	0	0.066	0	0.9	0.46	0.945
PIK3R2	KRAS	9606.ENSP00000222254	9606.ENSP00000256078	0	0	0	0	0.047	0.147	0.9	0.417	0.946
PIK3R2	PIK3C2G	9606.ENSP00000222254	9606.ENSP00000445381	0	0	0	0	0	0	0.9	0.507	0.948
PIK3R2	FGFR1	9606.ENSP00000222254	9606.ENSP00000393312	0	0	0	0	0	0.373	0.9	0.248	0.948
PIK3R2	CBL	9606.ENSP00000222254	9606.ENSP00000264033	0	0	0	0	0.055	0.846	0.65	0.219	0.954
PIK3R2	INPP4B	9606.ENSP00000222254	9606.ENSP00000422793	0	0	0	0	0	0	0.9	0.597	0.957
PIK3R2	SRC	9606.ENSP00000222254	9606.ENSP00000362680	0	0	0	0	0.044	0.33	0.9	0.446	0.959
PIK3R2	PTPN11	9606.ENSP00000222254	9606.ENSP00000489597	0	0	0	0	0.044	0.443	0.9	0.336	0.96
PIK3R2	AKT2	9606.ENSP00000222254	9606.ENSP00000375892	0	0	0	0	0.074	0.093	0.9	0.615	0.963
PIK3R2	SYK	9606.ENSP00000222254	9606.ENSP00000364898	0	0	0	0	0.049	0.271	0.9	0.552	0.964
PIK3R2	IGF1R	9606.ENSP00000222254	9606.ENSP00000497069	0	0	0	0	0.042	0.397	0.9	0.463	0.964
PIK3R2	AKT3	9606.ENSP00000222254	9606.ENSP00000500582	0	0	0	0	0.067	0.093	0.9	0.657	0.967
PIK3R2	KIT	9606.ENSP00000222254	9606.ENSP00000288135	0	0	0	0	0	0.605	0.9	0.256	0.968
PIK3R2	AKT1	9606.ENSP00000222254	9606.ENSP00000451828	0	0	0	0	0.128	0.093	0.9	0.677	0.971
PIK3R2	PDGFRB	9606.ENSP00000222254	9606.ENSP00000261799	0	0	0	0	0	0.419	0.9	0.554	0.971
PIK3R2	ERBB4	9606.ENSP00000222254	9606.ENSP00000342235	0	0	0	0	0	0.654	0.9	0.394	0.977
PIK3R2	IRS2	9606.ENSP00000222254	9606.ENSP00000365016	0	0	0	0	0	0.264	0.9	0.77	0.981
PIK3R2	ERBB2	9606.ENSP00000222254	9606.ENSP00000269571	0	0	0	0	0.049	0.794	0.9	0.365	0.985
PIK3R2	PTEN	9606.ENSP00000222254	9606.ENSP00000361021	0	0	0	0	0	0.313	0.9	0.806	0.985
PIK3R2	IRS1	9606.ENSP00000222254	9606.ENSP00000304895	0	0	0	0	0.049	0.529	0.9	0.807	0.99
PIK3R2	ERBB3	9606.ENSP00000222254	9606.ENSP00000267101	0	0	0	0	0.044	0.775	0.9	0.613	0.99
PIK3R2	EGFR	9606.ENSP00000222254	9606.ENSP00000275493	0	0	0	0	0.044	0.848	0.9	0.623	0.993
PIK3R2	PIK3R3	9606.ENSP00000222254	9606.ENSP00000262741	0	0	0.049	0.971	0.049	0.835	0.9	0.957	0.999
PIK3R2	PIK3R1	9606.ENSP00000222254	9606.ENSP00000428056	0	0	0.052	0.96	0.044	0.864	0.9	0.959	0.999
PIK3R2	PIK3CB	9606.ENSP00000222254	9606.ENSP00000501150	0	0	0	0	0	0.916	0.914	0.996	0.999
PIK3R2	PIK3CD	9606.ENSP00000222254	9606.ENSP00000366563	0	0	0	0	0.042	0.563	0.914	0.996	0.999
PIK3R2	PIK3CA	9606.ENSP00000222254	9606.ENSP00000263967	0	0	0	0	0	0.881	0.922	0.996	0.999
PIK3R2	PIK3CG	9606.ENSP00000222254	9606.ENSP00000419260	0	0	0	0	0	0.313	0.914	0.991	0.999
PIK3R3	INPP4A	9606.ENSP00000262741	9606.ENSP00000074304	0	0	0	0	0.042	0	0.9	0.166	0.913
PIK3R3	GNA11	9606.ENSP00000262741	9606.ENSP00000078429	0	0	0	0	0.065	0	0.5	0.069	0.527
PIK3R3	PIK3R2	9606.ENSP00000262741	9606.ENSP00000222254	0	0	0.049	0.971	0.049	0.835	0.9	0.957	0.999
PIK3R3	FLT3	9606.ENSP00000262741	9606.ENSP00000241453	0	0	0	0	0	0.153	0.9	0.135	0.92
PIK3R3	KRAS	9606.ENSP00000262741	9606.ENSP00000256078	0	0	0	0	0	0.065	0.9	0.535	0.952
PIK3R3	PDGFRA	9606.ENSP00000262741	9606.ENSP00000257290	0	0	0	0	0	0.266	0.9	0.231	0.938
PIK3R3	PDGFRB	9606.ENSP00000262741	9606.ENSP00000261799	0	0	0	0	0	0.472	0.9	0.22	0.955
PIK3R3	FLT4	9606.ENSP00000262741	9606.ENSP00000261937	0	0	0	0	0	0.153	0.65	0.131	0.72
PIK3R3	PIK3C3	9606.ENSP00000262741	9606.ENSP00000262039	0	0	0	0	0.049	0	0.9	0.357	0.933
PIK3R3	RAC1	9606.ENSP00000262741	9606.ENSP00000348461	0	0	0	0	0	0.054	0.4	0.051	0.414
PIK3R3	PAK1	9606.ENSP00000262741	9606.ENSP00000278568	0	0	0	0	0	0	0.4	0.122	0.45
PIK3R3	ICOSLG	9606.ENSP00000262741	9606.ENSP00000339477	0	0	0	0	0	0	0.5	0	0.499
PIK3R3	ESR1	9606.ENSP00000262741	9606.ENSP00000405330	0	0	0	0	0	0.065	0.4	0.203	0.513
PIK3R3	TP53	9606.ENSP00000262741	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.348	0.518
PIK3R3	IL7R	9606.ENSP00000262741	9606.ENSP00000306157	0	0	0	0	0	0	0.5	0.087	0.523
PIK3R3	CTNNB1	9606.ENSP00000262741	9606.ENSP00000495360	0	0	0	0	0	0.05	0	0.534	0.538
PIK3R3	GNAQ	9606.ENSP00000262741	9606.ENSP00000286548	0	0	0	0	0.058	0	0.5	0.163	0.571
PIK3R3	TGFBR2	9606.ENSP00000262741	9606.ENSP00000351905	0	0	0	0	0.059	0.64	0	0.162	0.691
PIK3R3	SOCS1	9606.ENSP00000262741	9606.ENSP00000496577	0	0	0	0.63	0	0	0.54	0.406	0.715
PIK3R3	YES1	9606.ENSP00000262741	9606.ENSP00000462468	0	0	0	0	0	0.127	0.5	0.427	0.728
PIK3R3	FGFR4	9606.ENSP00000262741	9606.ENSP00000292408	0	0	0	0	0	0.24	0.65	0.083	0.735
PIK3R3	FGFR2	9606.ENSP00000262741	9606.ENSP00000410294	0	0	0	0	0	0.127	0.65	0.203	0.735
PIK3R3	FLT1	9606.ENSP00000262741	9606.ENSP00000282397	0	0	0	0	0	0.153	0.65	0.189	0.738
PIK3R3	RET	9606.ENSP00000262741	9606.ENSP00000347942	0	0	0	0	0.042	0.127	0.5	0.485	0.755
PIK3R3	CRKL	9606.ENSP00000262741	9606.ENSP00000346300	0	0	0	0	0	0.058	0.65	0.479	0.813
PIK3R3	FGFR3	9606.ENSP00000262741	9606.ENSP00000339824	0	0	0	0	0	0.127	0.65	0.45	0.817
PIK3R3	CBL	9606.ENSP00000262741	9606.ENSP00000264033	0	0	0	0	0	0.452	0.65	0.167	0.826
PIK3R3	MET	9606.ENSP00000262741	9606.ENSP00000317272	0	0	0	0	0	0.197	0.65	0.49	0.844
PIK3R3	INSR	9606.ENSP00000262741	9606.ENSP00000303830	0	0	0	0	0	0.153	0.65	0.63	0.88
PIK3R3	IFNGR1	9606.ENSP00000262741	9606.ENSP00000356713	0	0	0	0	0	0	0.9	0.097	0.905
PIK3R3	RAF1	9606.ENSP00000262741	9606.ENSP00000401888	0	0	0	0	0.049	0.093	0.9	0.12	0.913
PIK3R3	JAK3	9606.ENSP00000262741	9606.ENSP00000432511	0	0	0	0	0	0.093	0.9	0.123	0.913
PIK3R3	ALK	9606.ENSP00000262741	9606.ENSP00000373700	0	0	0	0	0	0.093	0.9	0.134	0.914
PIK3R3	HRAS	9606.ENSP00000262741	9606.ENSP00000407586	0	0	0	0	0	0.065	0.9	0.232	0.922
PIK3R3	KDR	9606.ENSP00000262741	9606.ENSP00000263923	0	0	0	0	0.045	0.153	0.9	0.158	0.922
PIK3R3	NRAS	9606.ENSP00000262741	9606.ENSP00000358548	0	0	0	0	0.049	0.065	0.9	0.242	0.923
PIK3R3	FGFR1	9606.ENSP00000262741	9606.ENSP00000393312	0	0	0	0	0	0.127	0.9	0.196	0.923
PIK3R3	NTRK1	9606.ENSP00000262741	9606.ENSP00000431418	0	0	0	0	0	0.145	0.9	0.186	0.924
PIK3R3	INPP4B	9606.ENSP00000262741	9606.ENSP00000422793	0	0	0	0	0	0	0.9	0.287	0.925
PIK3R3	BTK	9606.ENSP00000262741	9606.ENSP00000483570	0	0	0	0.567	0	0.241	0.9	0.126	0.927
PIK3R3	PTPN11	9606.ENSP00000262741	9606.ENSP00000489597	0	0	0	0	0	0.195	0.9	0.222	0.932
PIK3R3	KIT	9606.ENSP00000262741	9606.ENSP00000288135	0	0	0	0	0.054	0.228	0.9	0.183	0.932
PIK3R3	SYK	9606.ENSP00000262741	9606.ENSP00000364898	0	0	0	0	0	0.093	0.9	0.371	0.937
PIK3R3	MTOR	9606.ENSP00000262741	9606.ENSP00000354558	0	0	0	0	0.049	0	0.9	0.397	0.937
PIK3R3	JAK2	9606.ENSP00000262741	9606.ENSP00000371067	0	0	0	0	0	0.093	0.9	0.391	0.939
PIK3R3	PDPK1	9606.ENSP00000262741	9606.ENSP00000344220	0	0	0	0	0.049	0	0.9	0.424	0.94
PIK3R3	ERBB4	9606.ENSP00000262741	9606.ENSP00000342235	0	0	0	0	0.067	0.194	0.9	0.325	0.942
PIK3R3	PIK3C2G	9606.ENSP00000262741	9606.ENSP00000445381	0	0	0	0	0	0	0.9	0.473	0.945
PIK3R3	JAK1	9606.ENSP00000262741	9606.ENSP00000499900	0	0	0	0	0	0.093	0.9	0.469	0.947
PIK3R3	AKT2	9606.ENSP00000262741	9606.ENSP00000375892	0	0	0	0	0.051	0.093	0.9	0.528	0.953
PIK3R3	PTEN	9606.ENSP00000262741	9606.ENSP00000361021	0	0	0	0	0	0.07	0.9	0.558	0.955
PIK3R3	ERBB3	9606.ENSP00000262741	9606.ENSP00000267101	0	0	0	0	0	0.441	0.9	0.346	0.96
PIK3R3	SRC	9606.ENSP00000262741	9606.ENSP00000362680	0	0	0	0.561	0	0.563	0.9	0.189	0.961
PIK3R3	AKT1	9606.ENSP00000262741	9606.ENSP00000451828	0	0	0	0	0.051	0.093	0.9	0.61	0.962
PIK3R3	IRS2	9606.ENSP00000262741	9606.ENSP00000365016	0	0	0	0	0	0.595	0.9	0.375	0.972
PIK3R3	AKT3	9606.ENSP00000262741	9606.ENSP00000500582	0	0	0	0	0.051	0.093	0.9	0.733	0.973
PIK3R3	ERBB2	9606.ENSP00000262741	9606.ENSP00000269571	0	0	0	0	0.044	0.44	0.9	0.593	0.975
PIK3R3	IGF1R	9606.ENSP00000262741	9606.ENSP00000497069	0	0	0	0	0	0.719	0.9	0.696	0.99
PIK3R3	EGFR	9606.ENSP00000262741	9606.ENSP00000275493	0	0	0	0	0	0.81	0.9	0.554	0.99
PIK3R3	IRS1	9606.ENSP00000262741	9606.ENSP00000304895	0	0	0	0	0	0.712	0.9	0.916	0.997
PIK3R3	PIK3R1	9606.ENSP00000262741	9606.ENSP00000428056	0	0	0.05	0.974	0.042	0.807	0.944	0.768	0.997
PIK3R3	PIK3CA	9606.ENSP00000262741	9606.ENSP00000263967	0	0	0	0	0	0.881	0.944	0.994	0.999
PIK3R3	PIK3CG	9606.ENSP00000262741	9606.ENSP00000419260	0	0	0	0	0	0.313	0.914	0.991	0.999
PIK3R3	PIK3CD	9606.ENSP00000262741	9606.ENSP00000366563	0	0	0	0	0	0.61	0.914	0.996	0.999
PIK3R3	PIK3CB	9606.ENSP00000262741	9606.ENSP00000501150	0	0	0	0	0	0.857	0.914	0.996	0.999
PIM1	CCND1	9606.ENSP00000362608	9606.ENSP00000227507	0	0	0	0	0.081	0	0.4	0.193	0.516
PIM1	MDM2	9606.ENSP00000362608	9606.ENSP00000258149	0	0	0	0	0.045	0.524	0	0.225	0.617
PIM1	KDR	9606.ENSP00000362608	9606.ENSP00000263923	0	0	0	0.579	0.047	0	0	0.397	0.4
PIM1	EGFR	9606.ENSP00000362608	9606.ENSP00000275493	0	0	0	0.584	0	0.621	0	0.096	0.643
PIM1	SOX2	9606.ENSP00000362608	9606.ENSP00000323588	0	0	0	0	0	0	0.4	0.084	0.427
PIM1	ATR	9606.ENSP00000362608	9606.ENSP00000343741	0	0	0	0	0	0.091	0	0.382	0.414
PIM1	CDKN1A	9606.ENSP00000362608	9606.ENSP00000384849	0	0	0	0	0.062	0.3	0	0.199	0.429
PIM1	SOCS1	9606.ENSP00000362608	9606.ENSP00000496577	0	0	0	0	0.136	0.095	0	0.491	0.567
PIM1	BCL6	9606.ENSP00000362608	9606.ENSP00000384371	0	0	0	0	0.08	0.091	0.4	0.402	0.66
PIM1	MYC	9606.ENSP00000362608	9606.ENSP00000478887	0	0	0	0	0.098	0.515	0.4	0.316	0.796
PLK2	AURKA	9606.ENSP00000274289	9606.ENSP00000216911	0	0	0.096	0.739	0.244	0.212	0	0.212	0.519
PLK2	TSC2	9606.ENSP00000274289	9606.ENSP00000219476	0	0	0	0	0	0.292	0	0.43	0.579
PLK2	CDK4	9606.ENSP00000274289	9606.ENSP00000257904	0	0	0.125	0.608	0.297	0.15	0	0.162	0.503
PLK2	CDK6	9606.ENSP00000274289	9606.ENSP00000265734	0	0	0.112	0.617	0.297	0.15	0	0.154	0.491
PLK2	TP53	9606.ENSP00000274289	9606.ENSP00000269305	0	0	0	0	0	0	0.75	0.447	0.855
PLK2	CDKN1A	9606.ENSP00000274289	9606.ENSP00000384849	0	0	0	0	0.084	0	0	0.372	0.4
PLK2	FBXW7	9606.ENSP00000274289	9606.ENSP00000474725	0	0	0	0	0.068	0.292	0	0.295	0.495
PLK2	AURKB	9606.ENSP00000274289	9606.ENSP00000313950	0	0	0.094	0.772	0.244	0.212	0	0.209	0.516
PLK2	CHEK2	9606.ENSP00000274289	9606.ENSP00000372023	0	0	0	0.596	0.104	0.301	0	0.295	0.52
PLK2	TSC1	9606.ENSP00000274289	9606.ENSP00000298552	0	0	0	0	0.068	0.365	0	0.444	0.642
